seq_id,print_id,tile_id,saturated,centroids
101,SI266220200309225433,5,0,"[{""x"": 23.872590789206736, ""y"": 60.65063907486306, ""count"": 4929}, {""x"": 23.93566064542318, ""y"": 277.2553277856708, ""count"": 4927}, {""x"": 23.764745762711865, ""y"": 473.12, ""count"": 2950}, {""x"": 238.27655222790358, ""y"": 268.8866325785245, ""count"": 6845}, {""x"": 234.32251082251082, ""y"": 478.5957792207792, ""count"": 5544}, {""x"": 238.50104696380495, ""y"": 52.54576727490278, ""count"": 6686}, {""x"": 396.21910815756524, ""y"": 60.515939516517385, ""count"": 10383}, {""x"": 397.4465871121718, ""y"": 277.01021479713603, ""count"": 10475}, {""x"": 397.3214342376646, ""y"": 473.0728224654926, ""count"": 6303}]"
102,SI266220200309225433,6,0,"[{""x"": 24.075163398692812, ""y"": 21.332866479925304, ""count"": 2142}, {""x"": 23.912773210346902, ""y"": 209.57509524764387, ""count"": 4987}, {""x"": 25.177748394408766, ""y"": 425.9648658859086, ""count"": 5294}, {""x"": 336.7788217369223, ""y"": 423.13905535804975, ""count"": 19690}, {""x"": 238.8647469458988, ""y"": 200.99490983129726, ""count"": 6876}, {""x"": 254.3032378580324, ""y"": 10.708592777085927, ""count"": 1606}, {""x"": 398.07474834011566, ""y"": 21.53351895480831, ""count"": 4669}, {""x"": 396.9274356750506, ""y"": 209.12701166040281, ""count"": 10377}]"
103,SI266220200309225433,7,3084,"[{""x"": 32.50711743772242, ""y"": 143.65065243179123, ""count"": 6744}, {""x"": 107.8529411764706, ""y"": 103.29411764705883, ""count"": 34}, {""x"": 237.86090120347046, ""y"": 133.03232577665827, ""count"": 7146}, {""x"": 396.1966604823748, ""y"": 141.28775510204082, ""count"": 10780}]"
104,SI266220200309225433,8,0,"[{""x"": 130.4932574168415, ""y"": 336.3320347617621, ""count"": 6674}, {""x"": 297.3651133378733, ""y"": 344.2651036093005, ""count"": 10279}, {""x"": 479.51039603960396, ""y"": 336.59059405940593, ""count"": 2020}]"
105,SI266220200309225433,9,6,"[{""x"": 126.04891209747606, ""y"": 477.95630983463883, ""count"": 5745}, {""x"": 130.05137395459977, ""y"": 52.666666666666664, ""count"": 6696}, {""x"": 130.6728750923873, ""y"": 268.6116777531412, ""count"": 6765}, {""x"": 297.2993848257006, ""y"": 60.76564788594864, ""count"": 10241}, {""x"": 297.2091916051302, ""y"": 276.7857559269335, ""count"": 10292}, {""x"": 297.28176535259934, ""y"": 472.6277681796765, ""count"": 6367}, {""x"": 478.60622034791777, ""y"": 483.8286768581971, ""count"": 1897}, {""x"": 479.83900106269925, ""y"": 52.57545164718385, ""count"": 1882}, {""x"": 479.76659751037346, ""y"": 268.7780082987552, ""count"": 1928}]"
106,SI266220200309225433,10,0,"[{""x"": 130.78399884259258, ""y"": 201.26345486111111, ""count"": 6912}, {""x"": 130.0418948926721, ""y"": 416.960325684678, ""count"": 6755}, {""x"": 145.17619328226283, ""y"": 10.878609310548025, ""count"": 1697}, {""x"": 297.70255394099513, ""y"": 21.516952884191987, ""count"": 4542}, {""x"": 296.985103690001, ""y"": 209.12676467724663, ""count"": 10271}, {""x"": 296.98590860162443, ""y"": 424.950973676485, ""count"": 10219}, {""x"": 479.6325699745547, ""y"": 200.80101781170484, ""count"": 1965}, {""x"": 479.68286445012785, ""y"": 416.91969309462917, ""count"": 1955}, {""x"": 497.53731343283584, ""y"": 5.2835820895522385, ""count"": 134}]"
107,SI266220200309225433,11,0,"[{""x"": 130.515620351086, ""y"": 132.93484082118417, ""count"": 6722}, {""x"": 296.4063220599539, ""y"": 141.39729054573405, ""count"": 10408}, {""x"": 479.6037449392713, ""y"": 132.98633603238866, ""count"": 1976}]"
108,SI266220200309225433,12,0,"[{""x"": 37.933855185909984, ""y"": 336.6324853228963, ""count"": 5110}, {""x"": 197.60698324022346, ""y"": 344.2770018621974, ""count"": 10740}]"
109,SI266220200309225433,13,0,"[{""x"": 37.81269128749235, ""y"": 52.52438277902469, ""count"": 4901}, {""x"": 37.87537627934979, ""y"": 268.78727674091914, ""count"": 4983}, {""x"": 36.7871184687015, ""y"": 475.6445938954992, ""count"": 3866}, {""x"": 196.91694647442228, ""y"": 60.64754098360656, ""count"": 10126}, {""x"": 197.46015198752923, ""y"": 277.0312743569758, ""count"": 10264}, {""x"": 197.6531653643757, ""y"": 472.7560197735608, ""count"": 6271}]"
110,SI266220200309225433,14,0,"[{""x"": 40.30913978494624, ""y"": 10.985887096774194, ""count"": 1488}, {""x"": 37.853455123113584, ""y"": 201.1231135822081, ""count"": 5036}, {""x"": 37.74969987995198, ""y"": 416.8783513405362, ""count"": 4998}, {""x"": 196.98822836962918, ""y"": 424.9983323523641, ""count"": 10194}, {""x"": 197.63106364040942, ""y"": 21.453271028037385, ""count"": 4494}, {""x"": 197.18352756830868, ""y"": 208.98433062383702, ""count"": 10211}]"
111,SI266220200309225433,15,0,"[{""x"": 37.75513459621136, ""y"": 132.9493519441675, ""count"": 5015}, {""x"": 196.80983257524437, ""y"": 141.14681118745767, ""count"": 10333}]"
112,SI266220200309225433,0,0,"[{""x"": 346.0462741343546, ""y"": 336.5924684857188, ""count"": 6267}, {""x"": 474.8984278396043, ""y"": 344.54707648825297, ""count"": 5661}]"
113,SI266220200309225433,1,0,"[{""x"": 346.300321825629, ""y"": 52.8304564072557, ""count"": 6836}, {""x"": 346.2347493752756, ""y"": 269.02175510804057, ""count"": 6803}, {""x"": 341.9706166634448, ""y"": 478.5277401894452, ""count"": 5173}, {""x"": 418.0, ""y"": 254.5, ""count"": 12}, {""x"": 474.2338177014531, ""y"": 277.6463011889036, ""count"": 6056}, {""x"": 474.3253546099291, ""y"": 472.9952718676123, ""count"": 3384}, {""x"": 474.6326634014525, ""y"": 61.368349940888365, ""count"": 5921}]"
114,SI266220200309225433,2,0,"[{""x"": 404.53144375553586, ""y"": 420.6019338647771, ""count"": 13548}, {""x"": 405.2996106035645, ""y"": 204.52194099146323, ""count"": 13354}, {""x"": 361.9826964671954, ""y"": 10.658255227108867, ""count"": 1387}, {""x"": 437.5, ""y"": 75.0, ""count"": 12}, {""x"": 474.2990848585691, ""y"": 21.450915141430947, ""count"": 2404}]"
115,SI266220200309225433,3,1583,"[{""x"": 393.72683599695586, ""y"": 128.60535578386606, ""count"": 21024}]"
116,SI266220200309225433,4,0,"[{""x"": 22.746503496503497, ""y"": 344.98229895104896, ""count"": 4576}, {""x"": 237.5995068175225, ""y"": 336.35987815491734, ""count"": 6894}, {""x"": 397.0168366365211, ""y"": 344.3701173754089, ""count"": 10394}]"
117,SI266220200309225433,5,0,"[{""x"": 23.688884331419196, ""y"": 61.31665299425759, ""count"": 4876}, {""x"": 23.74969450101833, ""y"": 277.2849287169043, ""count"": 4910}, {""x"": 23.50831178426302, ""y"": 472.9612116734392, ""count"": 2707}, {""x"": 238.08779631255487, ""y"": 268.9101551068188, ""count"": 6834}, {""x"": 234.00835452233926, ""y"": 478.4860152560843, ""count"": 5506}, {""x"": 238.2274030481364, ""y"": 52.45978572506413, ""count"": 6627}, {""x"": 396.0319843978547, ""y"": 60.376401755241346, ""count"": 10255}, {""x"": 397.2441458733205, ""y"": 277.16410748560463, ""count"": 10420}, {""x"": 396.9110646510132, ""y"": 473.03425538758444, ""count"": 6218}]"
118,SI266220200309225433,6,0,"[{""x"": 23.947709163346612, ""y"": 21.64641434262948, ""count"": 2008}, {""x"": 23.729204249348566, ""y"": 209.54720384846664, ""count"": 4989}, {""x"": 24.82404181184669, ""y"": 425.760162601626, ""count"": 5166}, {""x"": 335.26841461468916, ""y"": 422.5543796202734, ""count"": 18803}, {""x"": 238.30837004405285, ""y"": 200.95712187958884, ""count"": 6810}, {""x"": 253.96842783505156, ""y"": 10.918814432989691, ""count"": 1552}, {""x"": 397.60260946483857, ""y"": 21.673816895179126, ""count"": 4522}, {""x"": 396.90039648003096, ""y"": 209.03665022725076, ""count"": 10341}]"
119,SI266220200309225433,7,0,"[{""x"": 29.71279949558638, ""y"": 143.85182849936947, ""count"": 6344}, {""x"": 107.75, ""y"": 103.34375, ""count"": 32}, {""x"": 237.73859328934438, ""y"": 132.95858486592726, ""count"": 7123}, {""x"": 396.48071715379587, ""y"": 141.26071528620787, ""count"": 10709}]"
120,SI266220200309225433,8,0,"[{""x"": 130.24313249354987, ""y"": 336.34679010472, ""count"": 6589}, {""x"": 296.902076567267, ""y"": 344.14831217399865, ""count"": 10161}, {""x"": 479.4021739130435, ""y"": 336.5153162055336, ""count"": 2024}]"
121,SI266220200309225433,9,0,"[{""x"": 125.95369080779945, ""y"": 477.9420264623955, ""count"": 5744}, {""x"": 130.16811507341924, ""y"": 52.61297572670063, ""count"": 6674}, {""x"": 130.30769230769232, ""y"": 268.56637956637957, ""count"": 6734}, {""x"": 297.1287099617984, ""y"": 60.3977862670193, ""count"": 10209}, {""x"": 297.0757960539168, ""y"": 276.6732760304747, ""count"": 10238}, {""x"": 297.1774421897121, ""y"": 472.6172722982539, ""count"": 6357}, {""x"": 478.68989361702126, ""y"": 483.68882978723406, ""count"": 1880}, {""x"": 479.6365122615804, ""y"": 52.566757493188014, ""count"": 1835}, {""x"": 479.70761154855643, ""y"": 268.5485564304462, ""count"": 1905}]"
122,SI266220200309225433,10,0,"[{""x"": 130.4183406113537, ""y"": 201.09708879184862, ""count"": 6870}, {""x"": 130.07723095167506, ""y"": 416.9853246368218, ""count"": 6746}, {""x"": 145.85158587672052, ""y"": 11.016756433273489, ""count"": 1671}, {""x"": 297.64854670512534, ""y"": 21.40115376081651, ""count"": 4507}, {""x"": 296.9500194855807, ""y"": 209.09080280592363, ""count"": 10264}, {""x"": 296.908413414395, ""y"": 425.00745244165523, ""count"": 10198}, {""x"": 479.58043032786884, ""y"": 200.640881147541, ""count"": 1952}, {""x"": 479.75206611570246, ""y"": 416.68130165289256, ""count"": 1936}, {""x"": 497.635593220339, ""y"": 5.016949152542373, ""count"": 118}]"
123,SI266220200309225433,11,0,"[{""x"": 130.01194797338172, ""y"": 132.93496672716273, ""count"": 6612}, {""x"": 296.29410035280284, ""y"": 141.57271658173266, ""count"": 10204}, {""x"": 479.56780091416965, ""y"": 132.92280345352972, ""count"": 1969}]"
124,SI266220200309225433,12,0,"[{""x"": 37.885107220145585, ""y"": 336.5561676175487, ""count"": 5083}, {""x"": 197.29747074367685, ""y"": 344.20507738769345, ""count"": 10596}]"
125,SI266220200309225433,13,0,"[{""x"": 37.48030839758283, ""y"": 52.52719316524276, ""count"": 4799}, {""x"": 37.85295899818219, ""y"": 268.8065037366189, ""count"": 4951}, {""x"": 36.736289687746, ""y"": 475.9323012332721, ""count"": 3811}, {""x"": 196.7769490851233, ""y"": 60.50546937151949, ""count"": 10056}, {""x"": 197.35091675654476, ""y"": 277.05216197666437, ""count"": 10199}, {""x"": 197.1643328504748, ""y"": 472.93851601480765, ""count"": 6213}]"
126,SI266220200309225433,14,0,"[{""x"": 40.39577656675749, ""y"": 10.962534059945504, ""count"": 1468}, {""x"": 37.85759808803027, ""y"": 201.16510655247959, ""count"": 5021}, {""x"": 37.76808382027, ""y"": 416.71368124118476, ""count"": 4963}, {""x"": 196.96641131408367, ""y"": 424.9896876841485, ""count"": 10182}, {""x"": 197.51822858420934, ""y"": 21.461865354506823, ""count"": 4471}, {""x"": 197.10860796851944, ""y"": 208.97934087555336, ""count"": 10165}]"
127,SI266220200309225433,15,0,"[{""x"": 37.78727236341805, ""y"": 133.05063037822694, ""count"": 4997}, {""x"": 196.6958430913349, ""y"": 141.15729898516784, ""count"": 10248}]"
128,SI266220200309225433,0,0,"[{""x"": 345.6220073664825, ""y"": 334.83609576427256, ""count"": 6516}, {""x"": 474.537037037037, ""y"": 341.87861952861954, ""count"": 5940}]"
129,SI266220200309225433,1,0,"[{""x"": 347.8743162108072, ""y"": 50.090060040026685, ""count"": 7495}, {""x"": 345.6646140627238, ""y"": 267.60647286266646, ""count"": 6983}, {""x"": 343.5453720508167, ""y"": 478.0711433756806, ""count"": 5510}, {""x"": 472.31279839827505, ""y"": 58.89850608347451, ""count"": 6493}, {""x"": 473.292071197411, ""y"": 473.55501618122975, ""count"": 3708}, {""x"": 474.17089540022914, ""y"": 276.46865280733346, ""count"": 6109}]"
130,SI266220200309225433,2,0,"[{""x"": 411.1011558762611, ""y"": 201.98997795149327, ""count"": 14967}, {""x"": 345.7647058823529, ""y"": 416.48966613672496, ""count"": 6919}, {""x"": 361.6894664842681, ""y"": 9.952804377564979, ""count"": 1462}, {""x"": 471.5557190143435, ""y"": 20.35490989334314, ""count"": 2719}, {""x"": 473.6521952015668, ""y"": 423.3249551166966, ""count"": 6127}]"
131,SI266220200309225433,3,2418,"[{""x"": 408.47761103715357, ""y"": 135.5866513372867, ""count"": 16526}, {""x"": 331.5, ""y"": 41.142857142857146, ""count"": 28}]"
132,SI266220200309225433,4,0,"[{""x"": 23.2070410729254, ""y"": 341.6026823134954, ""count"": 4772}, {""x"": 237.13866742596812, ""y"": 335.6507687927107, ""count"": 7024}, {""x"": 396.4336605890603, ""y"": 343.2525479195886, ""count"": 10695}]"
133,SI266220200309225433,5,0,"[{""x"": 23.8892089093702, ""y"": 57.14093701996928, ""count"": 5208}, {""x"": 23.542009223982355, ""y"": 274.98335672749147, ""count"": 4987}, {""x"": 24.21948850760764, ""y"": 471.6290061508579, ""count"": 3089}, {""x"": 238.3120212139069, ""y"": 268.14569829110195, ""count"": 6788}, {""x"": 237.71943183482207, ""y"": 51.12622638746522, ""count"": 6829}, {""x"": 234.4850245053549, ""y"": 478.16699945543655, ""count"": 5509}, {""x"": 308.6111111111111, ""y"": 23.166666666666668, ""count"": 18}, {""x"": 310.5, ""y"": 83.0, ""count"": 10}, {""x"": 395.7572051573758, ""y"": 59.357413727720896, ""count"": 10548}, {""x"": 397.96875966594496, ""y"": 472.0258274048871, ""count"": 6466}, {""x"": 396.98807411787897, ""y"": 276.3505815099547, ""count"": 10146}]"
134,SI266220200309225433,6,0,"[{""x"": 23.204759543877046, ""y"": 20.833911750123946, ""count"": 2017}, {""x"": 24.4096, ""y"": 204.05422222222222, ""count"": 5625}, {""x"": 23.89105136436597, ""y"": 424.0148475120385, ""count"": 4984}, {""x"": 237.50708546384223, ""y"": 416.8078889700511, ""count"": 6845}, {""x"": 237.92979070803028, ""y"": 200.01039038147545, ""count"": 6737}, {""x"": 253.61693548387098, ""y"": 10.237231182795698, ""count"": 1488}, {""x"": 396.1148801447309, ""y"": 21.0359565807327, ""count"": 4422}, {""x"": 396.87240471780876, ""y"": 207.8926795984014, ""count"": 10259}, {""x"": 396.95362263061674, ""y"": 424.32233233907436, ""count"": 10393}]"
135,SI266220200309225433,7,918,"[{""x"": 25.29290695696547, ""y"": 136.11464534784827, ""count"": 5879}, {""x"": 237.35512167515563, ""y"": 132.85993208828523, ""count"": 7068}, {""x"": 396.2140269391547, ""y"": 140.5520668834185, ""count"": 10765}]"
136,SI266220200309225433,8,0,"[{""x"": 129.30318106437508, ""y"": 335.9742198100407, ""count"": 6633}, {""x"": 202.5, ""y"": 388.5, ""count"": 24}, {""x"": 295.64388386482625, ""y"": 343.76363636363635, ""count"": 10505}, {""x"": 479.21153846153845, ""y"": 336.36686390532543, ""count"": 2028}]"
137,SI266220200309225433,9,0,"[{""x"": 129.65809265944645, ""y"": 52.27271359807461, ""count"": 6648}, {""x"": 129.89940476190475, ""y"": 268.0206845238095, ""count"": 6720}, {""x"": 125.73330978452843, ""y"": 478.0538678912045, ""count"": 5662}, {""x"": 296.6446724546172, ""y"": 472.28745067087607, ""count"": 6335}, {""x"": 296.8890512370933, ""y"": 275.6695889343464, ""count"": 10266}, {""x"": 296.94478286500294, ""y"": 59.9786795048143, ""count"": 10178}, {""x"": 479.60759493670884, ""y"": 52.03322784810127, ""count"": 1896}, {""x"": 478.6887592788971, ""y"": 483.68345705196185, ""count"": 1886}, {""x"": 479.8083989501312, ""y"": 268.48451443569553, ""count"": 1905}]"
138,SI266220200309225433,10,26,"[{""x"": 129.8606171150631, ""y"": 200.41130870953032, ""count"": 6579}, {""x"": 129.71212583995114, ""y"": 416.5983506414172, ""count"": 6548}, {""x"": 145.04559848005067, ""y"": 10.55351488283724, ""count"": 1579}, {""x"": 296.9376130198915, ""y"": 21.404385171790235, ""count"": 4424}, {""x"": 296.80224250843423, ""y"": 208.57412184957332, ""count"": 10078}, {""x"": 296.69655788116256, ""y"": 424.6982442218034, ""count"": 10081}, {""x"": 479.74344176285416, ""y"": 200.55246589716685, ""count"": 1906}, {""x"": 479.79453494482397, ""y"": 416.59485023646874, ""count"": 1903}, {""x"": 497.18840579710144, ""y"": 5.231884057971015, ""count"": 138}]"
139,SI266220200309225433,11,0,"[{""x"": 129.96023337939505, ""y"": 132.48426224474127, ""count"": 6513}, {""x"": 296.6199184971673, ""y"": 140.26090845840375, ""count"": 10061}, {""x"": 479.79614181439, ""y"": 132.60740354535974, ""count"": 1918}]"
140,SI266220200309225433,12,0,"[{""x"": 37.66129994036971, ""y"": 336.3502285827867, ""count"": 5031}, {""x"": 195.59614568299517, ""y"": 340.20918583920536, ""count"": 11779}]"
141,SI266220200309225433,13,0,"[{""x"": 37.0031341412453, ""y"": 51.92958629335562, ""count"": 4786}, {""x"": 37.423857347817176, ""y"": 268.4525517524083, ""count"": 4879}, {""x"": 36.573132780082986, ""y"": 475.5417531120332, ""count"": 3856}, {""x"": 196.3413442361388, ""y"": 59.54706820901476, ""count"": 10028}, {""x"": 197.22965900079302, ""y"": 472.3714512291832, ""count"": 6305}, {""x"": 197.01393005334913, ""y"": 276.1711124283738, ""count"": 10122}]"
142,SI266220200309225433,14,0,"[{""x"": 39.701596113809856, ""y"": 10.707147814018043, ""count"": 1441}, {""x"": 37.324346573369006, ""y"": 200.45667832887426, ""count"": 4859}, {""x"": 37.32378400659522, ""y"": 416.52967848309976, ""count"": 4852}, {""x"": 196.7688818326151, ""y"": 21.277160353821728, ""count"": 4409}, {""x"": 196.7282824276081, ""y"": 424.60858786195956, ""count"": 10084}, {""x"": 196.82234559333796, ""y"": 208.52344601962923, ""count"": 10087}]"
143,SI266220200309225433,15,0,"[{""x"": 37.311284046692606, ""y"": 132.58386237968463, ""count"": 4883}, {""x"": 196.65210947534828, ""y"": 140.8075289003063, ""count"": 10121}]"
144,SI266220200309225433,0,0,"[{""x"": 346.2117228580266, ""y"": 335.2445097432725, ""count"": 6466}, {""x"": 474.79143741403027, ""y"": 342.3990715268226, ""count"": 5816}]"
145,SI266220200309225433,1,0,"[{""x"": 347.1710544452102, ""y"": 50.68394210889042, ""count"": 7255}, {""x"": 345.8184180138568, ""y"": 267.4890300230947, ""count"": 6928}, {""x"": 343.16328767123287, ""y"": 478.13753424657534, ""count"": 5475}, {""x"": 473.0458420460029, ""y"": 58.552999839150715, ""count"": 6217}, {""x"": 473.52163396936305, ""y"": 472.77667293738244, ""count"": 3721}, {""x"": 474.5545192470748, ""y"": 275.4259793115143, ""count"": 5897}]"
146,SI266220200309225433,2,0,"[{""x"": 408.7336365574586, ""y"": 202.49349726387607, ""count"": 14071}, {""x"": 345.8419919632606, ""y"": 416.47101033295064, ""count"": 6968}, {""x"": 361.96893990546926, ""y"": 10.172180958811614, ""count"": 1481}, {""x"": 472.30543933054395, ""y"": 20.343476607074933, ""count"": 2629}, {""x"": 473.89810699588475, ""y"": 423.5372839506173, ""count"": 6075}]"
147,SI266220200309225433,3,832,"[{""x"": 406.78163644518486, ""y"": 135.1746652143269, ""count"": 15607}, {""x"": 331.2962962962963, ""y"": 41.2962962962963, ""count"": 27}]"
148,SI266220200309225433,4,0,"[{""x"": 23.331170190496128, ""y"": 342.7531923801549, ""count"": 4777}, {""x"": 237.31713518858595, ""y"": 335.67368272354855, ""count"": 7079}, {""x"": 396.77070480463635, ""y"": 343.49626098336137, ""count"": 10698}]"
149,SI266220200309225433,5,0,"[{""x"": 24.1460564751704, ""y"": 58.343135345666994, ""count"": 5135}, {""x"": 23.72479288745201, ""y"": 275.12224691856943, ""count"": 4949}, {""x"": 24.131147540983605, ""y"": 472.0681967213115, ""count"": 3050}, {""x"": 238.04631671812967, ""y"": 51.552418761946775, ""count"": 6801}, {""x"": 238.33783783783784, ""y"": 268.192714453584, ""count"": 6808}, {""x"": 234.46284577834027, ""y"": 478.09003796781775, ""count"": 5531}, {""x"": 308.6, ""y"": 23.133333333333333, ""count"": 15}, {""x"": 310.5, ""y"": 83.0, ""count"": 12}, {""x"": 396.5117602427921, ""y"": 59.65345220030349, ""count"": 10544}, {""x"": 397.81888664909286, ""y"": 472.1125755931152, ""count"": 6449}, {""x"": 397.76089471654456, ""y"": 275.6651561897416, ""count"": 10372}]"
