seq_id,print_id,tile_id,saturated
3541,SI266220200309225433,5,0
3542,SI266220200309225433,6,0
3543,SI266220200309225433,7,705
3544,SI266220200309225433,8,0
3545,SI266220200309225433,9,117
3546,SI266220200309225433,10,0
3547,SI266220200309225433,11,0
3548,SI266220200309225433,12,0
3549,SI266220200309225433,13,0
3550,SI266220200309225433,14,0
3551,SI266220200309225433,15,0
3552,SI266220200309225433,0,0
3553,SI266220200309225433,1,0
3554,SI266220200309225433,2,0
3555,SI266220200309225433,3,783
3556,SI266220200309225433,4,0
3557,SI266220200309225433,5,0
3558,SI266220200309225433,6,0
3559,SI266220200309225433,7,692
3560,SI266220200309225433,8,0
3561,SI266220200309225433,9,303
3562,SI266220200309225433,10,0
3563,SI266220200309225433,11,0
3564,SI266220200309225433,12,0
3565,SI266220200309225433,13,0
3566,SI266220200309225433,14,0
3567,SI266220200309225433,15,0
3568,SI266220200309225433,0,0
3569,SI266220200309225433,1,0
3570,SI266220200309225433,2,0
3571,SI266220200309225433,3,688
3572,SI266220200309225433,4,0
3573,SI266220200309225433,5,0
3574,SI266220200309225433,6,0
3575,SI266220200309225433,7,586
3576,SI266220200309225433,8,0
3577,SI266220200309225433,9,165
3578,SI266220200309225433,10,0
3579,SI266220200309225433,11,0
3580,SI266220200309225433,12,0
3581,SI266220200309225433,13,0
3582,SI266220200309225433,14,0
3583,SI266220200309225433,15,0
3584,SI266220200309225433,0,0
3585,SI266220200309225433,1,0
3586,SI266220200309225433,2,0
3587,SI266220200309225433,3,867
3588,SI266220200309225433,4,0
3589,SI266220200309225433,5,0
3590,SI266220200309225433,6,0
3591,SI266220200309225433,7,757
3592,SI266220200309225433,8,0
3593,SI266220200309225433,9,244
3594,SI266220200309225433,10,0
3595,SI266220200309225433,11,0
3596,SI266220200309225433,12,0
3597,SI266220200309225433,13,0
3598,SI266220200309225433,14,0
3599,SI266220200309225433,15,0
